start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,rat_present_at_landing,rat_present_30s
2018-03-31 00:28:00,1.0,,2018-03-31 00:20:00,2018-03-31 00:28:00,507,0,0,3,30/03/2018 18:59,5.495,1,0,0
2018-03-31 01:58:00,0.064154735,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,572,0,1,3,30/03/2018 18:59,6.986666667,1,0,0
2018-02-04 22:04:00,10.0,rat,2018-02-04 21:58:00,2018-02-04 22:09:00,381,1,0,4,2/04/2018 19:01,3.06,1,0,0
2018-02-04 22:05:00,8.0,rat_and_bat,2018-02-04 21:58:00,2018-02-04 22:09:00,436,1,0,4,2/04/2018 19:01,3.075277778,1,0,0
2018-02-04 22:05:00,2.0,fast,2018-02-04 21:58:00,2018-02-04 22:09:00,450,0,1,4,2/04/2018 19:01,3.079166667,1,0,0
2018-02-04 22:05:00,6.0,rat_and_bat,2018-02-04 21:58:00,2018-02-04 22:09:00,455,1,0,4,2/04/2018 19:01,3.080555556,1,0,0
2018-02-04 22:06:00,2.0,bowl_out,2018-02-04 21:58:00,2018-02-04 22:09:00,477,0,0,4,2/04/2018 19:01,3.086666667,1,0,0
2018-02-04 22:07:00,0.030293066,fast,2018-02-04 21:58:00,2018-02-04 22:09:00,558,0,1,4,2/04/2018 19:01,3.109166667,1,0,0
2018-02-04 22:09:00,7.0,rat,2018-02-04 21:58:00,2018-02-04 22:09:00,662,1,0,4,2/04/2018 19:01,3.138055556,1,0,0
2018-02-04 22:09:00,6.0,rat,2018-02-04 21:58:00,2018-02-04 22:09:00,673,1,0,4,2/04/2018 19:01,3.141111111,1,0,0
2018-02-04 22:09:00,18.0,pick,2018-02-04 21:58:00,2018-02-04 22:09:00,668,0,1,4,2/04/2018 19:01,3.139722222,1,0,0
2018-02-04 22:09:00,17.0,rat_and_bat,2018-02-04 21:58:00,2018-02-04 22:09:00,695,1,0,4,2/04/2018 19:01,3.147222222,1,0,0
2018-02-04 23:12:00,1.0,fast,2018-02-04 23:10:00,2018-02-04 23:18:00,128,0,1,4,2/04/2018 19:01,4.189444444,1,0,0
2018-02-04 23:16:00,6.0,pick,2018-02-04 23:10:00,2018-02-04 23:18:00,381,0,1,4,2/04/2018 19:01,4.259722222,1,0,0
2018-02-04 23:43:00,2.0,fast,2018-02-04 23:42:00,2018-02-04 23:48:00,80,0,1,4,2/04/2018 19:01,4.708055556,1,0,0
2018-02-04 23:45:00,1.0,fast,2018-02-04 23:42:00,2018-02-04 23:48:00,177,0,1,4,2/04/2018 19:01,4.735,1,0,0
2018-02-04 23:45:00,11.0,other_bat,2018-02-04 23:42:00,2018-02-04 23:48:00,223,1,0,4,2/04/2018 19:01,4.747777778,1,0,0
2018-02-04 23:46:00,3.0,fast,2018-02-04 23:42:00,2018-02-04 23:48:00,234,0,1,4,2/04/2018 19:01,4.750833333,1,0,0
2018-02-04 23:46:00,25.0,pick,2018-02-04 23:42:00,2018-02-04 23:48:00,239,0,1,4,2/04/2018 19:01,4.752222222,1,0,0
2018-02-04 23:46:00,6.0,other_bats,2018-02-04 23:42:00,2018-02-04 23:48:00,238,1,0,4,2/04/2018 19:01,4.751944444,1,0,0
2018-02-04 23:46:00,3.0,rat,2018-02-04 23:42:00,2018-02-04 23:48:00,262,1,0,4,2/04/2018 19:01,4.758611111,1,0,0
2018-02-04 23:46:00,11.0,rat,2018-02-04 23:42:00,2018-02-04 23:48:00,287,1,0,4,2/04/2018 19:01,4.765555556,1,0,0
2018-02-04 23:48:00,15.0,pick,2018-02-04 23:42:00,2018-02-04 23:48:00,355,0,1,4,2/04/2018 19:01,4.784444444,1,0,0
2018-02-04 23:48:00,6.0,other_bats,2018-02-04 23:42:00,2018-02-04 23:48:00,360,1,0,4,2/04/2018 19:01,4.785833333,1,0,0
2018-03-04 01:01:00,0.069936967,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,53,0,1,4,2/04/2018 19:01,6.003888889,1,0,0
2018-03-04 01:01:00,1.0,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,82,0,1,4,2/04/2018 19:01,6.011944444,1,0,0
2018-03-04 01:01:00,1.0,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,98,0,1,4,2/04/2018 19:01,6.016388889,1,0,0
2018-03-04 01:02:00,4.0,pick,2018-03-04 01:00:00,2018-03-04 01:21:00,101,0,1,4,2/04/2018 19:01,6.017222222,1,0,0
2018-03-04 01:02:00,0.036982956,rat,2018-03-04 01:00:00,2018-03-04 01:21:00,112,1,0,4,2/04/2018 19:01,6.020277778,1,0,0
2018-03-04 01:02:00,1.0,rat,2018-03-04 01:00:00,2018-03-04 01:21:00,120,1,0,4,2/04/2018 19:01,6.0225,1,0,0
2018-03-04 01:02:00,2.0,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,128,0,1,4,2/04/2018 19:01,6.024722222,1,0,0
2018-03-04 01:03:00,4.0,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,180,0,1,4,2/04/2018 19:01,6.039166667,1,0,0
2018-03-04 01:04:00,3.0,rat,2018-03-04 01:00:00,2018-03-04 01:21:00,232,1,0,4,2/04/2018 19:01,6.053611111,1,0,0
2018-03-04 01:04:00,2.0,"373.0,80.0,504.0,148.0; 274.6,110.7,382.4,267.3",2018-03-04 01:00:00,2018-03-04 01:21:00,277,0,0,4,2/04/2018 19:01,6.066111111,1,0,0
2018-03-04 01:06:00,19.0,other,2018-03-04 01:00:00,2018-03-04 01:21:00,353,1,0,4,2/04/2018 19:01,6.087222222,1,0,0
2018-03-04 01:07:00,3.0,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,435,0,1,4,2/04/2018 19:01,6.11,1,0,0
2018-03-04 01:10:00,6.0,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,612,0,1,4,2/04/2018 19:01,6.159166667,1,0,0
2018-03-04 01:12:00,1.0,fast,2018-03-04 01:00:00,2018-03-04 01:21:00,708,0,1,4,2/04/2018 19:01,6.185833333,1,0,0
2018-03-04 01:13:00,9.0,rat,2018-03-04 01:00:00,2018-03-04 01:21:00,777,1,0,4,2/04/2018 19:01,6.205,1,0,0
2018-03-04 01:13:00,23.0,rat,2018-03-04 01:00:00,2018-03-04 01:21:00,806,1,0,4,2/04/2018 19:01,6.213055556,1,0,0
2018-03-04 01:15:00,1.0,"245.6,179.5,321.4,314.0; 522.4,0.3,592.0,95.5",2018-03-04 01:00:00,2018-03-04 01:21:00,903,0,0,4,2/04/2018 19:01,6.24,1,0,0
2018-03-04 01:15:00,155.0,eating,2018-03-04 01:00:00,2018-03-04 01:21:00,936,0,0,4,2/04/2018 19:01,6.249166667,1,0,0
2018-03-04 21:22:00,3.0,fast,2018-03-04 21:21:00,2018-03-04 21:32:00,90,0,1,4,3/04/2018 19:01,2.358611111,1,0,0
2018-03-04 21:27:00,3.0,fast,2018-03-04 21:21:00,2018-03-04 21:32:00,376,0,1,4,3/04/2018 19:01,2.438055556,1,0,0
2018-03-04 21:28:00,2.0,fast,2018-03-04 21:21:00,2018-03-04 21:32:00,452,0,1,4,3/04/2018 19:01,2.459166667,1,0,0
2018-03-04 23:24:00,2.0,fast,2018-03-04 23:24:00,2018-03-04 23:40:00,12,0,1,4,3/04/2018 19:01,4.395833333,1,0,1
2018-03-04 23:25:00,9.0,rat,2018-03-04 23:24:00,2018-03-04 23:40:00,31,1,0,4,3/04/2018 19:01,4.401111111,1,0,0
2018-03-04 23:25:00,4.0,fast,2018-03-04 23:24:00,2018-03-04 23:40:00,58,0,1,4,3/04/2018 19:01,4.408611111,1,0,0
2018-03-04 23:27:00,5.0,rat,2018-03-04 23:24:00,2018-03-04 23:40:00,187,1,0,4,3/04/2018 19:01,4.444444444,1,0,0
2018-03-04 23:27:00,4.0,rat,2018-03-04 23:24:00,2018-03-04 23:40:00,197,1,0,4,3/04/2018 19:01,4.447222222,1,0,0
2018-03-04 23:28:00,1.0,fast,2018-03-04 23:24:00,2018-03-04 23:40:00,224,0,1,4,3/04/2018 19:01,4.454722222,1,0,0
2018-03-04 23:29:00,48.0,rat,2018-03-04 23:24:00,2018-03-04 23:40:00,312,1,0,4,3/04/2018 19:01,4.479166667,1,0,0
2018-03-04 23:29:00,3.0,fast,2018-03-04 23:24:00,2018-03-04 23:40:00,312,0,1,4,3/04/2018 19:01,4.479166667,1,0,0
2018-03-04 23:31:00,0.010238211,rat_to_bat,2018-03-04 23:24:00,2018-03-04 23:40:00,402,1,0,4,3/04/2018 19:01,4.504166667,1,0,0
2018-03-04 23:34:00,2.0,fast,2018-03-04 23:24:00,2018-03-04 23:40:00,597,0,1,4,3/04/2018 19:01,4.558333333,1,0,0
2018-03-04 23:40:00,2.0,rat,2018-03-04 23:24:00,2018-03-04 23:40:00,949,1,0,4,3/04/2018 19:01,4.656111111,1,0,0
2018-04-04 00:48:00,3.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,12,1,0,4,3/04/2018 19:01,5.788055556,1,0,1
2018-04-04 00:48:00,4.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,25,0,1,4,3/04/2018 19:01,5.791666667,1,0,1
2018-04-04 00:49:00,22.0,other_bats/rat,2018-04-04 00:48:00,2018-04-04 00:58:00,59,1,0,4,3/04/2018 19:01,5.801111111,1,0,0
2018-04-04 00:49:00,2.0,"405.6,112.3,513.1,215.4; 464.1,197.7,614.9,334.3; 511.5,301.1,639.4,388.9",2018-04-04 00:48:00,2018-04-04 00:58:00,63,0,0,4,3/04/2018 19:01,5.802222222,1,0,0
2018-04-04 00:49:00,2.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,97,0,1,4,3/04/2018 19:01,5.811666667,1,0,0
2018-04-04 00:49:00,2.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,112,0,1,4,3/04/2018 19:01,5.815833333,1,0,0
2018-04-04 00:50:00,59.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,165,1,0,4,3/04/2018 19:01,5.830555556,1,0,0
2018-04-04 00:51:00,4.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,217,0,1,4,3/04/2018 19:01,5.845,1,0,0
2018-04-04 00:54:00,1.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,357,1,0,4,3/04/2018 19:01,5.883888889,1,0,0
2018-04-04 00:55:00,14.0,rat,2018-04-04 00:48:00,2018-04-04 00:58:00,418,1,0,4,3/04/2018 19:01,5.900833333,1,0,0
2018-04-04 00:58:00,1.0,fast,2018-04-04 00:48:00,2018-04-04 00:58:00,624,0,1,4,3/04/2018 19:01,5.958055556,1,0,0
2018-04-04 00:58:00,0.04722604,,2018-04-04 00:48:00,2018-04-04 00:58:00,632,0,0,4,3/04/2018 19:01,5.960277778,1,0,0
2018-04-04 00:58:00,0.022571773,,2018-04-04 00:48:00,2018-04-04 00:58:00,651,0,0,4,3/04/2018 19:01,5.965555556,1,0,0
2018-04-26 21:25:00,68.0,pick_and_all,2018-04-26 21:24:00,2018-04-26 21:26:00,19,1,1,4,26/04/2018 19:17,2.135,1,0,1
2018-04-26 21:25:00,6.0,rat,2018-04-26 21:24:00,2018-04-26 21:26:00,22,1,0,4,26/04/2018 19:17,2.135833333,1,0,1
2018-04-26 21:25:00,2.0,bat_and_rat,2018-04-26 21:24:00,2018-04-26 21:26:00,29,1,0,4,26/04/2018 19:17,2.137777778,1,0,1
2018-04-26 21:25:00,8.0,bat_and_pick,2018-04-26 21:24:00,2018-04-26 21:26:00,45,1,1,4,26/04/2018 19:17,2.142222222,1,0,0
2018-04-26 21:25:00,5.0,bat_and_rat,2018-04-26 21:24:00,2018-04-26 21:26:00,66,1,0,4,26/04/2018 19:17,2.148055556,1,0,0
2018-04-26 21:26:00,2.0,bat_fight,2018-04-26 21:24:00,2018-04-26 21:26:00,76,1,0,4,26/04/2018 19:17,2.150833333,1,0,0
2018-04-26 21:26:00,15.0,bat_fight,2018-04-26 21:24:00,2018-04-26 21:26:00,88,1,0,4,26/04/2018 19:17,2.154166667,1,0,0
2018-04-26 21:26:00,4.0,bat_fight_and_pick,2018-04-26 21:24:00,2018-04-26 21:26:00,101,1,1,4,26/04/2018 19:17,2.157777778,1,0,0
2018-04-26 22:25:00,15.0,bat,2018-04-26 22:25:00,2018-04-26 22:36:00,16,1,0,4,26/04/2018 19:17,3.148055556,1,0,1
2018-04-26 22:26:00,18.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,33,1,1,4,26/04/2018 19:17,3.152777778,1,0,0
2018-04-26 22:26:00,3.0,pick,2018-04-26 22:25:00,2018-04-26 22:36:00,65,0,1,4,26/04/2018 19:17,3.161666667,1,0,0
2018-04-26 22:26:00,13.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,81,1,1,4,26/04/2018 19:17,3.166111111,1,0,0
2018-04-26 22:26:00,14.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,81,1,1,4,26/04/2018 19:17,3.166111111,1,0,0
2018-04-26 22:27:00,10.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,92,1,1,4,26/04/2018 19:17,3.169166667,1,0,0
2018-04-26 22:27:00,1.0,"187.0,152.0,304.0,240.0; 567.9,88.6,621.1,140.3",2018-04-26 22:25:00,2018-04-26 22:36:00,124,0,0,4,26/04/2018 19:17,3.178055556,1,0,0
2018-04-26 22:27:00,7.0,bat_and_rat,2018-04-26 22:25:00,2018-04-26 22:36:00,126,1,0,4,26/04/2018 19:17,3.178611111,1,0,0
2018-04-26 22:28:00,3.0,pick,2018-04-26 22:25:00,2018-04-26 22:36:00,202,0,1,4,26/04/2018 19:17,3.199722222,1,0,0
2018-04-26 22:29:00,1.0,fast,2018-04-26 22:25:00,2018-04-26 22:36:00,215,0,1,4,26/04/2018 19:17,3.203333333,1,0,0
2018-04-26 22:30:00,23.0,bat,2018-04-26 22:25:00,2018-04-26 22:36:00,274,1,0,4,26/04/2018 19:17,3.219722222,1,0,0
2018-04-26 22:30:00,0.078814418,"44.0,77.0,157.0,240.0; 253.0,96.0,346.0,147.0",2018-04-26 22:25:00,2018-04-26 22:36:00,306,0,0,4,26/04/2018 19:17,3.228611111,1,0,0
2018-04-26 22:30:00,1.0,"397.7,159.7,580.2,330.5; 252.0,92.0,346.0,149.0",2018-04-26 22:25:00,2018-04-26 22:36:00,311,0,0,4,26/04/2018 19:17,3.23,1,0,0
2018-04-26 22:30:00,4.0,pick,2018-04-26 22:25:00,2018-04-26 22:36:00,318,0,1,4,26/04/2018 19:17,3.231944444,1,0,0
2018-04-26 22:30:00,5.0,pick_and_bat,2018-04-26 22:25:00,2018-04-26 22:36:00,322,1,1,4,26/04/2018 19:17,3.233055556,1,0,0
2018-04-26 22:31:00,3.0,fast,2018-04-26 22:25:00,2018-04-26 22:36:00,326,0,1,4,26/04/2018 19:17,3.234166667,1,0,0
2018-04-26 22:31:00,2.0,fast,2018-04-26 22:25:00,2018-04-26 22:36:00,340,0,1,4,26/04/2018 19:17,3.238055556,1,0,0
2018-04-26 22:31:00,55.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,343,1,1,4,26/04/2018 19:17,3.238888889,1,0,0
2018-04-26 22:32:00,3.0,fast,2018-04-26 22:25:00,2018-04-26 22:36:00,392,0,1,4,26/04/2018 19:17,3.2525,1,0,0
2018-04-26 22:32:00,3.0,"218.0,171.0,381.0,269.0; 239.0,106.0,315.0,155.0",2018-04-26 22:25:00,2018-04-26 22:36:00,406,0,0,4,26/04/2018 19:17,3.256388889,1,0,0
2018-04-26 22:33:00,1.0,"423.0,155.9,535.6,370.9; 238.0,99.0,314.0,160.0",2018-04-26 22:25:00,2018-04-26 22:36:00,449,0,0,4,26/04/2018 19:17,3.268333333,1,0,0
2018-04-26 22:34:00,65.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,519,1,1,4,26/04/2018 19:17,3.287777778,1,0,0
2018-04-26 22:34:00,275.0,eating_and_bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,556,1,1,4,26/04/2018 19:17,3.298055556,1,0,0
2018-04-26 22:35:00,2.0,bat_fight,2018-04-26 22:25:00,2018-04-26 22:36:00,594,1,0,4,26/04/2018 19:17,3.308611111,1,0,0
2018-04-26 22:35:00,2.0,bat_figiht,2018-04-26 22:25:00,2018-04-26 22:36:00,602,1,0,4,26/04/2018 19:17,3.310833333,1,0,0
2018-04-26 22:35:00,1.0,rat,2018-04-26 22:25:00,2018-04-26 22:36:00,613,1,0,4,26/04/2018 19:17,3.313888889,1,0,0
2018-04-26 22:36:00,18.0,pick_and_others,2018-04-26 22:25:00,2018-04-26 22:36:00,635,1,1,4,26/04/2018 19:17,3.32,1,0,0
2018-04-26 23:05:00,0.028315379,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,22,0,1,4,26/04/2018 19:17,3.805,1,0,1
2018-04-26 23:05:00,6.0,pick_and_bat,2018-04-26 23:04:00,2018-04-26 23:09:00,37,1,1,4,26/04/2018 19:17,3.809166667,1,0,0
2018-04-26 23:05:00,9.0,bat,2018-04-26 23:04:00,2018-04-26 23:09:00,46,1,0,4,26/04/2018 19:17,3.811666667,1,0,0
2018-04-26 23:06:00,2.0,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,87,0,1,4,26/04/2018 19:17,3.823055556,1,0,0
2018-04-26 23:06:00,8.0,pick,2018-04-26 23:04:00,2018-04-26 23:09:00,96,0,1,4,26/04/2018 19:17,3.825555556,1,0,0
2018-04-26 23:06:00,6.0,pick,2018-04-26 23:04:00,2018-04-26 23:09:00,110,0,1,4,26/04/2018 19:17,3.829444444,1,0,0
2018-04-26 23:09:00,6.0,pick,2018-04-26 23:04:00,2018-04-26 23:09:00,273,0,1,4,26/04/2018 19:17,3.874722222,1,0,0
2018-04-26 23:09:00,0.039556377,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,283,0,1,4,26/04/2018 19:17,3.8775,1,0,0
2018-04-27 00:24:00,7.0,bat_pick_rat,2018-04-27 00:24:00,2018-04-27 00:28:00,10,1,1,4,26/04/2018 19:17,5.126111111,1,0,1
2018-04-27 00:25:00,4.0,fast,2018-04-27 00:24:00,2018-04-27 00:28:00,65,0,1,4,26/04/2018 19:17,5.141388889,1,0,0
2018-04-27 00:25:00,0.02018894,rat,2018-04-27 00:24:00,2018-04-27 00:28:00,72,1,0,4,26/04/2018 19:17,5.143333333,1,0,0
2018-04-27 00:25:00,47.0,bat_and_rat,2018-04-27 00:24:00,2018-04-27 00:28:00,91,1,0,4,26/04/2018 19:17,5.148611111,1,0,0
2018-04-27 00:26:00,35.0,bat,2018-04-27 00:24:00,2018-04-27 00:28:00,129,1,0,4,26/04/2018 19:17,5.159166667,1,0,0
2018-04-27 00:26:00,13.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,138,1,1,4,26/04/2018 19:17,5.161666667,1,0,0
2018-04-27 00:27:00,12.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,164,1,1,4,26/04/2018 19:17,5.168888889,1,0,0
2018-04-27 00:27:00,20.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,183,1,1,4,26/04/2018 19:17,5.174166667,1,0,0
2018-04-27 00:27:00,9.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,187,1,1,4,26/04/2018 19:17,5.175277778,1,0,0
2018-04-27 00:27:00,21.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,199,1,1,4,26/04/2018 19:17,5.178611111,1,0,0
2018-04-27 00:28:00,1.0,rat,2018-04-27 00:24:00,2018-04-27 00:28:00,226,1,0,4,26/04/2018 19:17,5.186111111,1,0,0
2018-04-27 00:28:00,6.0,pick,2018-04-27 00:24:00,2018-04-27 00:28:00,231,0,1,4,26/04/2018 19:17,5.1875,1,0,0
2018-04-27 01:19:00,15.0,bat_and_pick,2018-04-27 01:18:00,2018-04-27 01:22:00,76,1,1,4,26/04/2018 19:17,6.04,1,0,0
2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,26/04/2018 19:17,6.0425,1,0,0
2018-04-27 01:20:00,8.0,pick,2018-04-27 01:18:00,2018-04-27 01:22:00,119,0,1,4,26/04/2018 19:17,6.051944444,1,0,0
2018-04-27 01:20:00,10.0,pick,2018-04-27 01:18:00,2018-04-27 01:22:00,126,0,1,4,26/04/2018 19:17,6.053888889,1,0,0
2018-04-27 01:20:00,15.0,pick,2018-04-27 01:18:00,2018-04-27 01:22:00,142,0,1,4,26/04/2018 19:17,6.058333333,1,0,0
2018-04-27 01:21:00,26.0,pick_and_all,2018-04-27 01:18:00,2018-04-27 01:22:00,223,1,1,4,26/04/2018 19:17,6.080833333,1,0,0
2018-04-27 01:21:00,2.0,"415.0,86.5,559.2,140.2; 66.0,157.0,285.0,279.0",2018-04-27 01:18:00,2018-04-27 01:22:00,231,0,0,4,26/04/2018 19:17,6.083055556,1,0,0
2018-04-27 02:10:00,0.050962883,rat_and_bat,2018-04-27 02:10:00,2018-04-27 02:20:00,7,1,0,4,26/04/2018 19:17,6.899722222,1,0,1
2018-04-27 02:11:00,5.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,47,0,1,4,26/04/2018 19:17,6.910833333,1,0,0
2018-04-27 02:13:00,3.0,fast,2018-04-27 02:10:00,2018-04-27 02:20:00,140,0,1,4,26/04/2018 19:17,6.936666667,1,0,0
2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,26/04/2018 19:17,6.966111111,1,0,0
2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,26/04/2018 19:17,6.986111111,1,0,0
2018-04-27 02:16:00,0.09619989,rat_pick_and_bat,2018-04-27 02:10:00,2018-04-27 02:20:00,366,1,1,4,26/04/2018 19:17,6.999444444,1,0,0
2018-04-27 02:17:00,0.063771569,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,368,1,0,4,26/04/2018 19:17,7.0,1,0,0
2018-04-27 02:19:00,0.081091814,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,537,0,1,4,26/04/2018 19:17,7.046944444,1,0,0
2018-04-27 02:39:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,62,0,1,4,26/04/2018 19:17,7.379722222,1,0,0
2018-04-27 02:47:00,0.090564496,,2018-04-27 02:38:00,2018-04-27 02:58:00,528,0,0,4,26/04/2018 19:17,7.509166667,1,0,0
2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,26/04/2018 19:17,7.545833333,1,0,0
2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,26/04/2018 19:17,7.546944444,1,0,0
2018-04-27 02:51:00,0.032779517,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,784,0,1,4,26/04/2018 19:17,7.580277778,1,0,0
2018-04-27 02:52:00,10.0,pick,2018-04-27 02:38:00,2018-04-27 02:58:00,811,0,1,4,26/04/2018 19:17,7.587777778,1,0,0
2018-04-27 02:52:00,22.0,pick,2018-04-27 02:38:00,2018-04-27 02:58:00,825,0,1,4,26/04/2018 19:17,7.591666667,1,0,0
2018-04-27 02:53:00,0.068238813,pick_and_bat,2018-04-27 02:38:00,2018-04-27 02:58:00,857,1,1,4,26/04/2018 19:17,7.600555556,1,0,0
2018-04-27 02:53:00,11.0,pick_and_bat,2018-04-27 02:38:00,2018-04-27 02:58:00,908,1,1,4,26/04/2018 19:17,7.614722222,1,0,0
2018-04-27 03:01:00,1.0,fast,2018-04-27 03:01:00,2018-04-27 03:02:00,17,0,1,4,26/04/2018 19:17,7.741666667,1,0,1
2018-04-27 03:01:00,2.0,fast,2018-04-27 03:01:00,2018-04-27 03:02:00,22,0,1,4,26/04/2018 19:17,7.743055556,1,0,1
2018-04-27 03:23:00,0.042707344,rat_and_bat,2018-04-27 03:22:00,2018-04-27 03:25:00,17,1,0,4,26/04/2018 19:17,8.101388889,1,0,1
2018-04-27 03:23:00,13.0,pick,2018-04-27 03:22:00,2018-04-27 03:25:00,20,0,1,4,26/04/2018 19:17,8.102222222,1,0,1
2018-04-27 03:23:00,0.043905767,bat_and_rat,2018-04-27 03:22:00,2018-04-27 03:25:00,33,1,0,4,26/04/2018 19:17,8.105833333,1,0,0
2018-04-27 03:24:00,1.0,fast,2018-04-27 03:22:00,2018-04-27 03:25:00,99,0,1,4,26/04/2018 19:17,8.124166667,1,0,0
2018-04-27 03:25:00,0.076705397,rat,2018-04-27 03:22:00,2018-04-27 03:25:00,142,1,0,4,26/04/2018 19:17,8.136111111,1,0,0
2018-04-27 03:43:00,0.040958086,fast,2018-04-27 03:43:00,2018-04-27 03:46:00,38,0,1,4,26/04/2018 19:17,8.446388889,1,0,0
2018-04-27 03:45:00,0.056999457,bat_and_rat,2018-04-27 03:43:00,2018-04-27 03:46:00,159,1,0,4,26/04/2018 19:17,8.48,1,0,0
2018-04-27 03:45:00,0.099530937,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,160,1,0,4,26/04/2018 19:17,8.480277778,1,0,0
2018-04-27 03:45:00,0.014419381,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,168,1,0,4,26/04/2018 19:17,8.4825,1,0,0
2018-04-27 04:01:00,3.0,pick,2018-04-27 03:59:00,2018-04-27 04:01:00,106,0,1,4,26/04/2018 19:17,8.736111111,1,0,0
2018-04-27 04:12:00,5.0,pick,2018-04-27 04:11:00,2018-04-27 04:16:00,106,0,1,4,26/04/2018 19:17,8.931666667,1,0,0
2018-04-27 04:36:00,0.040564984,pick_and_rat,2018-04-27 04:28:00,2018-04-27 04:44:00,445,1,1,4,26/04/2018 19:17,9.323055556,1,0,0
2018-04-26 22:28:00,16.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,183,1,1,4,26/04/2018 19:17,3.194444444,1,0,0
2018-04-26 22:33:00,1.0,,2018-04-26 22:25:00,2018-04-26 22:36:00,479,0,0,4,26/04/2018 19:17,3.276666667,1,0,0
2018-04-26 23:05:00,0.044489486,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,26,0,1,4,26/04/2018 19:17,3.806111111,1,0,1
2018-04-26 23:05:00,2.0,fight_rat,2018-04-26 23:04:00,2018-04-26 23:09:00,34,1,0,4,26/04/2018 19:17,3.808333333,1,0,0
2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,26/04/2018 19:17,6.975,1,0,0
2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,26/04/2018 19:17,7.520833333,1,0,0
2018-04-27 03:25:00,3.0,fast,2018-04-27 03:22:00,2018-04-27 03:25:00,140,0,1,4,26/04/2018 19:17,8.135555556,1,0,0
2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,26/04/2018 19:17,8.481944444,1,0,0
2018-04-19 19:25:00,0.051207358,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,75,0,1,4,19/04/2018 19:12,0.217222222,1,0,0
2018-04-19 19:26:00,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,167,0,1,4,19/04/2018 19:12,0.242777778,1,0,0
2018-04-19 19:27:00,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,230,0,1,4,19/04/2018 19:12,0.260277778,1,0,0
